epoch,split,snr,loss,acc,correct,total
19,val,0,1.3804283058720004,0.3954983922829582,123,311
20,val,20,0.4657171622106617,0.7843137254901961,240,306
20,val,10,0.3628250774743624,0.8717105263157895,265,304
20,val,-20,2.0021054973392367,0.14779874213836477,47,318
20,val,30,0.40269588636389625,0.8081761006289309,257,318
20,val,-10,1.9700344953086826,0.17482517482517482,50,286
20,val,0,1.3934895053170502,0.36977491961414793,115,311
21,val,20,0.44817953834613006,0.7875816993464052,241,306
21,val,10,0.3492351199353212,0.8947368421052632,272,304
21,val,-20,1.9562958186527468,0.17295597484276728,55,318
21,val,30,0.37729264737060003,0.8522012578616353,271,318
21,val,-10,1.9333187896054942,0.19230769230769232,55,286
21,val,0,1.2894497128544897,0.42765273311897106,133,311
22,val,20,0.4442956720667532,0.7810457516339869,239,306
22,val,10,0.3461735302867294,0.8848684210526315,269,304
22,val,-20,2.05064161880961,0.15723270440251572,50,318
22,val,30,0.37363317899725185,0.8490566037735849,270,318
22,val,-10,2.0450682347262656,0.16433566433566432,47,286
22,val,0,1.2677003000518516,0.42443729903536975,132,311
23,val,20,0.39973320150607133,0.8202614379084967,251,306
23,val,10,0.3583054811407285,0.868421052631579,264,304
23,val,-20,1.9945623878413026,0.16352201257861634,52,318
23,val,30,0.35286185604449855,0.8805031446540881,280,318
23,val,-10,2.0047548950968923,0.15734265734265734,45,286
23,val,0,1.284947108225807,0.45980707395498394,143,311
18,test,0,1.3012539317114067,0.44660194174757284,138,309
18,test,10,0.4375671791718415,0.8507936507936508,268,315
18,test,-20,1.9428381753749535,0.15081967213114755,46,305
18,test,-10,1.9446711020455474,0.17559523809523808,59,336
18,test,20,0.3922256174915482,0.8421052631578947,256,304
18,test,30,0.3919307896312834,0.8690909090909091,239,275
