epoch,split,snr,loss,acc,correct,total
19,val,0,1.2739740592873747,0.37942122186495175,118,311
20,val,20,1.057165611803142,0.45098039215686275,138,306
20,val,10,0.9744670438629232,0.6019736842105263,183,304
20,val,-20,1.8773188407316148,0.16666666666666666,53,318
20,val,30,1.0376707908679854,0.5408805031446541,172,318
20,val,-10,1.8536888577721335,0.1958041958041958,56,286
20,val,0,1.2573183045701581,0.38263665594855306,119,311
21,val,20,1.0448930096002966,0.5032679738562091,154,306
21,val,10,0.9758302578212399,0.6052631578947368,184,304
21,val,-20,1.8842728793995935,0.13522012578616352,43,318
21,val,30,1.0345036862593777,0.5566037735849056,177,318
21,val,-10,1.8475805596038177,0.1888111888111888,54,286
21,val,0,1.2581262060491984,0.35691318327974275,111,311
16,test,0,1.2680781500046308,0.40129449838187703,124,309
16,test,10,1.028972355051646,0.5396825396825397,170,315
16,test,-20,1.854037112095317,0.11475409836065574,35,305
16,test,-10,1.815844061828795,0.20238095238095238,68,336
16,test,20,1.0914497167656296,0.45723684210526316,139,304
16,test,30,1.0571225359223106,0.5527272727272727,152,275
